id,sender_id,receiver_id,amount,country,timestamp,label,sender_profile,is_known_mixer,is_bridge,sender_tx_count,sender_avg_amount,sender_active_days,tx_count_in_window,small_tx_count_in_window,fan_in_count,layering_flag,layering_chain,mixer_flag,mixer_type,bridge_hop_count,bridge_flag,peel_flag,peel_chain,novel_dump_flag,conc_inflow_flag,conc_inflow_count,ofac_flag,ofac_address,flash_flag,flash_count,burst_flag,burst_count,dormant_flag,dormant_years,wash_flag,wash_counterpart,ts,smurf_flag,smurf_count,exit_rush_flag,rapid_flag,rapid_receivers,high_risk_country_flag,ex_avoid_flag,ex_avoid_hops,deep_peel_flag,deep_peel_depth,risk_score,reasons,alert,risk_level,risk_emoji
0x700d42d54cab55094ab7d863607a3c599f7ab1f0f36d34e9137878a7de007c63,0x196c682b1813cb335b185d0ab5f0a186b04d4633,0x098b716b8aaf21512996dc57eb0615e2383e2f96,1.72,UNKNOWN,2022-03-29 16:39:58,LIVE,UNKNOWN,False,False,1,1.72,1.0,1,1,15,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:39:58,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x53799624f56b384bd453b303a4d4377b45b71b06185e2b1d38b15fb110d32deb,0x1021f3e9f52a09d509225ebfe467eac14dfbeb79,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.2,UNKNOWN,2022-03-29 16:44:01,LIVE,UNKNOWN,False,False,1,0.2,1.0,1,1,16,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:44:01,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x18da56342a3cf6ebb6728ec04ad2c96a942eabab3061cb7689a54a21a86134d6,0x8f1e36a2f9313395e4f46e2b9073dcd9c382a5aa,0x098b716b8aaf21512996dc57eb0615e2383e2f96,1.96,UNKNOWN,2022-03-29 16:44:05,LIVE,UNKNOWN,False,False,1,1.96,1.0,1,1,19,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:44:05,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xa09a6556d9a10d1f41e954e83ec7a7f2a2aa942dd747f28eab43e1903b098c8c,0x1c9ed8a5d936c4bf91fda31e36a24325536bf291,0x098b716b8aaf21512996dc57eb0615e2383e2f96,1.96,UNKNOWN,2022-03-29 16:44:05,LIVE,UNKNOWN,False,False,1,1.96,1.0,1,1,19,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:44:05,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x2cde868c5e32af63c40e639a41c4e2e20e23e62f63a92a7414136872420ca303,0x4e357c673911f3e5315c73fe9e57919ed11ae20e,0x098b716b8aaf21512996dc57eb0615e2383e2f96,1.3,UNKNOWN,2022-03-29 16:44:05,LIVE,UNKNOWN,False,False,1,1.3,1.0,1,1,19,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:44:05,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x1c80790678457068ce5a510677f7187532c76045218fc965829a158844bc7517,0xcb5e7168589a5ecdc06e6a83389486768ec605d3,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.2,UNKNOWN,2022-03-29 16:44:13,LIVE,UNKNOWN,False,False,1,0.2,1.0,1,1,20,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:44:13,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xd4c574413dffb9bae1548c48bd80dcd09a5418b04fdc8fc6ab7cfaa31011d77e,0xd185911970d161ba6972548357ab123e8b674218,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.02,UNKNOWN,2022-03-29 16:44:20,LIVE,UNKNOWN,False,False,1,0.02,1.0,1,1,21,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:44:20,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x0081ce1351b6f1188b2261dc841f48a52b2b7726796c7cb712242b8f0277a267,0x3df264de02a63a8731c3ed3aed99f1765164a302,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.0,UNKNOWN,2022-03-29 16:44:26,LIVE,UNKNOWN,False,False,1,0.0,1.0,1,1,22,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:44:26,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x59268aa7e94534684ac73288f885d9f80ac530e253d3065ccedf9b011acc2709,0x83b3d0f157090c2a91f064b60f886137d62f2c00,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.02,UNKNOWN,2022-03-29 16:45:01,LIVE,UNKNOWN,False,False,1,0.02,1.0,1,1,24,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:45:01,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x83e630a8c55c311411d362549bde44ead561e7c307023e9e4ed45df679bb81da,0x0f1ccf396563cbc7c1f63eb42c2f853b383160cb,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.02,UNKNOWN,2022-03-29 16:45:01,LIVE,UNKNOWN,False,False,1,0.02,1.0,1,1,24,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:45:01,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x5ae40eecfb979517224072525b206c9a1077974a9f5b15523bae1c2feb31367d,0x10ef9402ddb1313819a603e4beda6331e48cce1f,0x098b716b8aaf21512996dc57eb0615e2383e2f96,2.57,UNKNOWN,2022-03-29 16:45:39,LIVE,UNKNOWN,False,False,1,2.57,1.0,1,1,25,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:45:39,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x9bfb8729cce433ab251f2f153d47414bbeeacbfb90e7dbef4ee9ef2ec49e659e,0x06b1767503aec0d3e827cd27bb016f00f1cec862,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.2,UNKNOWN,2022-03-29 16:46:04,LIVE,UNKNOWN,False,False,1,0.2,1.0,1,1,26,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:46:04,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x76acca063b344f253aa6a803b18465349f4b44693d4573ae09c42bc71e557b80,0x935ba0bd43ea70148bd7bad8eebf28b778fdd16c,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.0,UNKNOWN,2022-03-29 16:47:57,LIVE,UNKNOWN,False,False,1,0.0,1.0,1,1,27,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:47:57,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xcc2f225d7edebca12672db4cac96cfef13c8016140345e8e0d9681661eb090e1,0xab3eeae9e5d2fcea35722f6d17f4a1f4dbbe11d7,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 16:48:17,LIVE,UNKNOWN,False,False,2,0.59,1.0,1,1,28,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:48:17,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x07d7cbca812c72dc5ab8969af73d754eb366a1807934fdccad6d97383db85547,0xaeacc53f6e7e46b317e18354bd16b3b0fa52ea27,0x098b716b8aaf21512996dc57eb0615e2383e2f96,3.13,UNKNOWN,2022-03-29 16:48:33,LIVE,UNKNOWN,False,False,3,1.4366666666666665,1.0,1,1,29,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:48:33,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xa4f2c8d2a23e2fd646d8819130199b57c888065aa37160db5ccdf6bb593c6f18,0xab3eeae9e5d2fcea35722f6d17f4a1f4dbbe11d7,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 16:49:40,LIVE,UNKNOWN,False,False,2,0.59,1.0,2,2,29,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:49:40,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xba643146ecc23dda193ccb5f18023e25f0c1efb6ff2bf0b3277a55130aa584bf,0x14021d4b0cb75c565124b17224e03fbfe58a96cc,0x098b716b8aaf21512996dc57eb0615e2383e2f96,1.96,UNKNOWN,2022-03-29 16:50:21,LIVE,UNKNOWN,False,False,1,1.96,1.0,1,1,31,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:50:21,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x8235623d36e327de516e6c5abaf414f6cd9bcf7ffb8d4c8517563bbc44a31f63,0x8358e0f54179ec00736411244489c60c0c14436b,0x098b716b8aaf21512996dc57eb0615e2383e2f96,9.79,UNKNOWN,2022-03-29 16:50:21,LIVE,UNKNOWN,False,False,1,9.79,1.0,1,1,31,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:50:21,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x306cb5a1bfee7ef3ae9f35cd0884685e2961f4dc292758c0ad9ff0d551b1fd8f,0x5a5444f6b5d511f61ff7c3152054d4030f3891ca,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 16:51:13,LIVE,UNKNOWN,False,False,26,0.59,1.0,1,1,32,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:51:13,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xc4d2f04ece2e53bb74ee9fc207247cb4555553ac918cfc0cfb4e83952390ee4d,0xaeacc53f6e7e46b317e18354bd16b3b0fa52ea27,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 16:51:13,LIVE,UNKNOWN,False,False,3,1.4366666666666665,1.0,2,2,32,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:51:13,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x9f107de19094aaa1388f919bf4ae0d26628af2cff03d2d9903195ae90189c979,0x5a5444f6b5d511f61ff7c3152054d4030f3891ca,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 16:52:18,LIVE,UNKNOWN,False,False,26,0.59,1.0,2,2,32,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:52:18,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xfa8156508650bb14569be763b66c5d3921f4eaac5a33aac157812b2ed455edec,0x5a5444f6b5d511f61ff7c3152054d4030f3891ca,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 16:52:52,LIVE,UNKNOWN,False,False,26,0.59,1.0,3,3,32,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:52:52,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xd4972a482ecab8be36129f4b63797fc7e479002f256721cb7d6d1da6a984fc74,0x128ca64a0fc0c7687106db709191ec58427a80b5,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.02,UNKNOWN,2022-03-29 16:53:50,LIVE,UNKNOWN,False,False,1,0.02,1.0,1,1,34,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:53:50,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x160dbc21aa0bfb3cdd7757be183b0bcbab982d2b55375443539630cacb2fce4f,0x45cab89856efb6d2440227f15c8db28cd96ae01f,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.2,UNKNOWN,2022-03-29 16:53:50,LIVE,UNKNOWN,False,False,1,0.2,1.0,1,1,34,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:53:50,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x1ac0d8b9f64bd5226c2804822c113d41c66f40784e940648bf5cc032a3e80af1,0x0dced7f736a22dfc9b77f265d5bde568879aa0e1,0x098b716b8aaf21512996dc57eb0615e2383e2f96,15.66,UNKNOWN,2022-03-29 16:54:29,LIVE,UNKNOWN,False,False,1,15.66,1.0,1,1,35,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:54:29,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x25edea43a9f5639141e59a79b0431ca469f41efc31b9bef3f01ad75c79542eac,0x5a5444f6b5d511f61ff7c3152054d4030f3891ca,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 16:55:41,LIVE,UNKNOWN,False,False,26,0.59,1.0,4,4,35,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:55:41,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x61b6e74a2747d99b305e06678b20da3d5d5e4878c6c8e1e67ecff680cce09bf4,0xc2da66c2d669d981455eec43357ae5cd3d388a01,0x098b716b8aaf21512996dc57eb0615e2383e2f96,10.18,UNKNOWN,2022-03-29 16:56:22,LIVE,UNKNOWN,False,False,3,5.32,1.0,1,1,36,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:56:22,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x11de4c81f9f8766cb176aa927af3699f807b5dbdc678251d2e658cbfbfbb9d09,0x5a5444f6b5d511f61ff7c3152054d4030f3891ca,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 16:56:22,LIVE,UNKNOWN,False,False,26,0.59,1.0,5,5,36,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:56:22,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x021c889e51ac98fcf69948436584f7b2d1e1c4322bb68613c1193a0a1dadfb01,0xaeacc53f6e7e46b317e18354bd16b3b0fa52ea27,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 16:56:22,LIVE,UNKNOWN,False,False,3,1.4366666666666665,1.0,3,3,36,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:56:22,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xd44e35a63a34f8c88d3eeeb5ba49cc14da4f6c2193e91cced7bfb8387706e545,0x5a5444f6b5d511f61ff7c3152054d4030f3891ca,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 16:57:19,LIVE,UNKNOWN,False,False,26,0.59,1.0,6,6,36,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:57:19,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xc67c92bd799e0f87389c9649eec6d9cde3ba2efdcfc249b6529f6bdbf2628f00,0x5a5444f6b5d511f61ff7c3152054d4030f3891ca,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 16:57:52,LIVE,UNKNOWN,False,False,26,0.59,1.0,7,7,36,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:57:52,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xa2918d95c4f2490b8eaa4f1a2303f1542563d8d5df5da2013eaf9f209243e6c9,0xc2da66c2d669d981455eec43357ae5cd3d388a01,0x098b716b8aaf21512996dc57eb0615e2383e2f96,4.48,UNKNOWN,2022-03-29 16:58:09,LIVE,UNKNOWN,False,False,3,5.32,1.0,2,2,36,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:58:09,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x94a906fd034687f935672284d291004c352617034eae22a37ac70fc4d2622486,0x5a5444f6b5d511f61ff7c3152054d4030f3891ca,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 16:58:58,LIVE,UNKNOWN,False,False,26,0.59,1.0,8,8,36,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 16:58:58,False,0,False,False,0,True,False,0,False,0,330,profile_UNKNOWN;velocity_many_tx;structuring;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xe346f86ab132ec45e03e1c8a903cb1cd7c2acf6c093459f4e4de4aa880e05705,0xc2da66c2d669d981455eec43357ae5cd3d388a01,0x098b716b8aaf21512996dc57eb0615e2383e2f96,1.3,UNKNOWN,2022-03-29 17:00:16,LIVE,UNKNOWN,False,False,3,5.32,1.0,3,3,36,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 17:00:16,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x202c8774a96c14da7c5db8bb7a0620be98f56f3b108e291fcbf5ee51286976ba,0x5a5444f6b5d511f61ff7c3152054d4030f3891ca,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 17:00:54,LIVE,UNKNOWN,False,False,26,0.59,1.0,9,9,36,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 17:00:54,False,0,False,False,0,True,False,0,False,0,330,profile_UNKNOWN;velocity_many_tx;structuring;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x1f4e88117d059fe5f07cc66dd24eebbc05dcd8dfc8cf5ec7aa1e81be38f6da55,0x275a223d34676dfb417f3c18385664a8d35c13fa,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.2,UNKNOWN,2022-03-29 17:00:55,LIVE,UNKNOWN,False,False,1,0.2,1.0,1,1,38,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 17:00:55,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xb40531611aa33b63aa025034927c4c016622a3ffd92d92cbeae3ba2bc496342e,0xece7a9332e4373a22c8ae7baa781378340626123,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.02,UNKNOWN,2022-03-29 17:00:55,LIVE,UNKNOWN,False,False,1,0.02,1.0,1,1,38,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 17:00:55,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xfa25af12e512130378255687e934ed82a264dcd405729b14e89eccf56670aab0,0x5a5444f6b5d511f61ff7c3152054d4030f3891ca,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 17:06:25,LIVE,UNKNOWN,False,False,26,0.59,1.0,10,10,37,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 17:06:25,False,0,False,False,0,True,False,0,False,0,330,profile_UNKNOWN;velocity_many_tx;structuring;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0xe1538680a9a31ab6196950572d12bc1aa3b9b9bec6b1659b2f24eb3760333933,0x5a5444f6b5d511f61ff7c3152054d4030f3891ca,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 17:06:50,LIVE,UNKNOWN,False,False,26,0.59,1.0,11,11,37,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 17:06:50,False,0,False,False,0,True,False,0,False,0,330,profile_UNKNOWN;velocity_many_tx;structuring;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x9a1df799680defab6f6da08bc13d019d2d508cace60c954c8e9f857fb1908985,0x4e7a17c87d63ac3a78b718530a3f345c2feaeba2,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.82,UNKNOWN,2022-03-29 17:07:17,LIVE,UNKNOWN,False,False,3,0.6133333333333333,1.0,3,3,37,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 17:07:17,False,0,False,False,0,True,False,0,False,0,270,profile_UNKNOWN;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
0x25d6e35669f2143ab2efaba96aacd543146f5c5ae41a825afbe7b1f3388b442f,0x5a5444f6b5d511f61ff7c3152054d4030f3891ca,0x098b716b8aaf21512996dc57eb0615e2383e2f96,0.59,UNKNOWN,2022-03-29 17:08:55,LIVE,UNKNOWN,False,False,26,0.59,1.0,12,12,37,False,,False,,0,False,False,,False,False,0,True,0x098b716b8aaf21512996dc57eb0615e2383e2f96,False,0,False,0,False,0.0,False,,2022-03-29 17:08:55,False,0,False,False,0,True,False,0,False,0,330,profile_UNKNOWN;velocity_many_tx;structuring;fan_in;foreign_country;OFAC_SDN_MATCH;high_risk_jurisdiction_amplified;,True,CRITICAL,🔴
